"date","county","state","fips","cases","deaths","new_cases","week_sum"
2020-04-22,"Suffolk","Massachusetts","25025",9060,318,391,2781
2020-04-22,"Worcester","Massachusetts","25027",3456,143,115,1106
2020-04-23,"Barnstable","Massachusetts","25001",708,28,30,158
2020-04-23,"Berkshire","Massachusetts","25003",418,31,14,36
2020-04-23,"Bristol","Massachusetts","25005",2181,109,273,576
2020-04-23,"Essex","Massachusetts","25009",6219,292,436,1974
2020-04-23,"Franklin","Massachusetts","25011",203,30,7,33
2020-04-23,"Hampden","Massachusetts","25013",2836,287,158,851
2020-04-23,"Hampshire","Massachusetts","25015",367,15,22,119
2020-04-23,"Middlesex","Massachusetts","25017",10724,545,630,3518
2020-04-23,"Norfolk","Massachusetts","25021",4541,335,329,1199
2020-04-23,"Plymouth","Massachusetts","25023",3529,176,276,1063
2020-04-23,"Suffolk","Massachusetts","25025",9739,346,679,2919
2020-04-23,"Worcester","Massachusetts","25027",3798,155,342,1295
2020-04-24,"Barnstable","Massachusetts","25001",747,32,39,174
2020-04-24,"Berkshire","Massachusetts","25003",425,31,7,42
2020-04-24,"Bristol","Massachusetts","25005",2697,126,516,1038
2020-04-24,"Essex","Massachusetts","25009",6841,319,622,2257
2020-04-24,"Franklin","Massachusetts","25011",217,31,14,44
2020-04-24,"Hampden","Massachusetts","25013",3060,299,224,926
2020-04-24,"Hampshire","Massachusetts","25015",396,17,29,138
2020-04-24,"Middlesex","Massachusetts","25017",11681,585,957,3937
2020-04-24,"Norfolk","Massachusetts","25021",4979,368,438,1480
2020-04-24,"Plymouth","Massachusetts","25023",4160,197,631,1583
2020-04-24,"Suffolk","Massachusetts","25025",10724,372,985,3452
2020-04-24,"Worcester","Massachusetts","25027",4227,166,429,1462
2020-04-25,"Barnstable","Massachusetts","25001",756,37,9,166
2020-04-25,"Berkshire","Massachusetts","25003",425,31,0,40
2020-04-25,"Bristol","Massachusetts","25005",2829,130,132,1131
2020-04-25,"Essex","Massachusetts","25009",7212,336,371,2298
2020-04-25,"Franklin","Massachusetts","25011",225,32,8,48
2020-04-25,"Hampden","Massachusetts","25013",3229,315,169,975
2020-04-25,"Hampshire","Massachusetts","25015",412,20,16,106
2020-04-25,"Middlesex","Massachusetts","25017",12253,629,572,3956
2020-04-25,"Norfolk","Massachusetts","25021",5172,400,193,1513
2020-04-25,"Plymouth","Massachusetts","25023",4380,212,220,1692
2020-04-25,"Suffolk","Massachusetts","25025",11218,391,494,3522
2020-04-25,"Worcester","Massachusetts","25027",4460,183,233,1508
2020-04-26,"Barnstable","Massachusetts","25001",772,37,16,140
2020-04-26,"Berkshire","Massachusetts","25003",428,31,3,41
2020-04-26,"Bristol","Massachusetts","25005",2923,134,94,1192
2020-04-26,"Essex","Massachusetts","25009",7489,350,277,2336
2020-04-26,"Franklin","Massachusetts","25011",226,33,1,45
2020-04-26,"Hampden","Massachusetts","25013",3295,327,66,958
2020-04-26,"Hampshire","Massachusetts","25015",427,24,15,110
2020-04-26,"Middlesex","Massachusetts","25017",12648,670,395,3911
2020-04-26,"Norfolk","Massachusetts","25021",5288,418,116,1499
2020-04-26,"Plymouth","Massachusetts","25023",4495,230,115,1663
2020-04-26,"Suffolk","Massachusetts","25025",11543,424,325,3469
2020-04-26,"Worcester","Massachusetts","25027",4572,206,112,1503
2020-04-27,"Barnstable","Massachusetts","25001",798,39,26,134
2020-04-27,"Berkshire","Massachusetts","25003",428,31,0,41
2020-04-27,"Bristol","Massachusetts","25005",3068,137,145,1289
2020-04-27,"Essex","Massachusetts","25009",7708,359,219,2412
2020-04-27,"Franklin","Massachusetts","25011",231,33,5,44
2020-04-27,"Hampden","Massachusetts","25013",3381,337,86,943
2020-04-27,"Hampshire","Massachusetts","25015",443,26,16,111
2020-04-27,"Middlesex","Massachusetts","25017",12953,700,305,3700
2020-04-27,"Norfolk","Massachusetts","25021",5398,429,110,1438
2020-04-27,"Plymouth","Massachusetts","25023",4607,240,112,1631
2020-04-27,"Suffolk","Massachusetts","25025",11883,448,340,3569
2020-04-27,"Worcester","Massachusetts","25027",4744,215,172,1565
2020-04-28,"Barnstable","Massachusetts","25001",820,39,22,148
2020-04-28,"Berkshire","Massachusetts","25003",430,31,2,26
2020-04-28,"Bristol","Massachusetts","25005",3270,155,202,1418
2020-04-28,"Essex","Massachusetts","25009",7972,383,264,2451
2020-04-28,"Franklin","Massachusetts","25011",237,33,6,45
2020-04-28,"Hampden","Massachusetts","25013",3546,346,165,1013
2020-04-28,"Hampshire","Massachusetts","25015",509,27,66,172
2020-04-28,"Middlesex","Massachusetts","25017",13417,731,464,3796
2020-04-28,"Norfolk","Massachusetts","25021",5567,448,169,1505
2020-04-28,"Plymouth","Massachusetts","25023",4744,256,137,1701
2020-04-28,"Suffolk","Massachusetts","25025",12140,469,257,3471
2020-04-28,"Worcester","Massachusetts","25027",4999,229,255,1658
2020-04-29,"Barnstable","Massachusetts","25001",842,40,22,164
2020-04-29,"Berkshire","Massachusetts","25003",440,34,10,36
2020-04-29,"Bristol","Massachusetts","25005",3429,165,159,1521
2020-04-29,"Essex","Massachusetts","25009",8380,425,408,2597
2020-04-29,"Franklin","Massachusetts","25011",252,35,15,56
2020-04-29,"Hampden","Massachusetts","25013",3698,358,152,1020
2020-04-29,"Hampshire","Massachusetts","25015",531,26,22,186
2020-04-29,"Middlesex","Massachusetts","25017",13799,802,382,3705
2020-04-29,"Norfolk","Massachusetts","25021",5700,484,133,1488
2020-04-29,"Plymouth","Massachusetts","25023",4871,273,127,1618
2020-04-29,"Suffolk","Massachusetts","25025",12539,504,399,3479
2020-04-29,"Worcester","Massachusetts","25027",5300,253,301,1844
2020-04-30,"Barnstable","Massachusetts","25001",860,43,18,152
2020-04-30,"Berkshire","Massachusetts","25003",442,35,2,24
2020-04-30,"Bristol","Massachusetts","25005",3580,172,151,1399
2020-04-30,"Essex","Massachusetts","25009",8673,448,293,2454
2020-04-30,"Franklin","Massachusetts","25011",257,37,5,54
2020-04-30,"Hampden","Massachusetts","25013",3777,373,79,941
2020-04-30,"Hampshire","Massachusetts","25015",546,30,15,179
2020-04-30,"Middlesex","Massachusetts","25017",14208,845,409,3484
2020-04-30,"Norfolk","Massachusetts","25021",5896,499,196,1355
2020-04-30,"Plymouth","Massachusetts","25023",5083,285,212,1554
2020-04-30,"Suffolk","Massachusetts","25025",12890,524,351,3151
2020-04-30,"Worcester","Massachusetts","25027",5550,265,250,1752
2020-05-01,"Barnstable","Massachusetts","25001",902,45,42,155
2020-05-01,"Berkshire","Massachusetts","25003",444,36,2,19
2020-05-01,"Bristol","Massachusetts","25005",3792,182,212,1095
2020-05-01,"Essex","Massachusetts","25009",9028,460,355,2187
2020-05-01,"Franklin","Massachusetts","25011",260,37,3,43
2020-05-01,"Hampden","Massachusetts","25013",3900,381,123,840
2020-05-01,"Hampshire","Massachusetts","25015",518,32,-28,122
2020-05-01,"Middlesex","Massachusetts","25017",14607,885,399,2926
2020-05-01,"Norfolk","Massachusetts","25021",6065,522,169,1086
2020-05-01,"Plymouth","Massachusetts","25023",5259,301,176,1099
2020-05-01,"Suffolk","Massachusetts","25025",13295,550,405,2571
2020-05-01,"Worcester","Massachusetts","25027",5787,278,237,1560
2020-05-02,"Barnstable","Massachusetts","25001",937,46,35,181
2020-05-02,"Berkshire","Massachusetts","25003",448,36,4,23
2020-05-02,"Bristol","Massachusetts","25005",3916,187,124,1087
2020-05-02,"Essex","Massachusetts","25009",9362,484,334,2150
2020-05-02,"Franklin","Massachusetts","25011",263,37,3,38
2020-05-02,"Hampden","Massachusetts","25013",4003,387,103,774
2020-05-02,"Hampshire","Massachusetts","25015",549,33,31,137
2020-05-02,"Middlesex","Massachusetts","25017",15048,923,441,2795
2020-05-02,"Norfolk","Massachusetts","25021",6187,535,122,1015
2020-05-02,"Plymouth","Massachusetts","25023",5409,312,150,1029
2020-05-02,"Suffolk","Massachusetts","25025",13606,569,311,2388
2020-05-02,"Worcester","Massachusetts","25027",6129,292,342,1669
2020-05-03,"Barnstable","Massachusetts","25001",946,47,9,174
2020-05-03,"Berkshire","Massachusetts","25003",451,36,3,23
2020-05-03,"Bristol","Massachusetts","25005",4019,198,103,1096
2020-05-03,"Essex","Massachusetts","25009",9542,499,180,2053
2020-05-03,"Franklin","Massachusetts","25011",269,37,6,43
2020-05-03,"Hampden","Massachusetts","25013",4066,398,63,771
2020-05-03,"Hampshire","Massachusetts","25015",559,36,10,132
2020-05-03,"Middlesex","Massachusetts","25017",15370,972,322,2722
2020-05-03,"Norfolk","Massachusetts","25021",6280,550,93,992
2020-05-03,"Plymouth","Massachusetts","25023",5507,323,98,1012
2020-05-03,"Suffolk","Massachusetts","25025",13777,588,171,2234
2020-05-03,"Worcester","Massachusetts","25027",6288,312,159,1716
2020-05-04,"Barnstable","Massachusetts","25001",961,47,15,163
2020-05-04,"Berkshire","Massachusetts","25003",453,36,2,25
2020-05-04,"Bristol","Massachusetts","25005",4103,205,84,1035
2020-05-04,"Essex","Massachusetts","25009",9773,512,231,2065
2020-05-04,"Franklin","Massachusetts","25011",273,37,4,42
2020-05-04,"Hampden","Massachusetts","25013",4114,408,48,733
2020-05-04,"Hampshire","Massachusetts","25015",563,36,4,120
2020-05-04,"Middlesex","Massachusetts","25017",15757,997,387,2804
2020-05-04,"Norfolk","Massachusetts","25021",6382,555,102,984
2020-05-04,"Plymouth","Massachusetts","25023",5602,333,95,995
2020-05-04,"Suffolk","Massachusetts","25025",13941,596,164,2058
2020-05-04,"Worcester","Massachusetts","25027",6471,320,183,1727
2020-05-05,"Barnstable","Massachusetts","25001",969,48,8,149
2020-05-05,"Berkshire","Massachusetts","25003",457,36,4,27
2020-05-05,"Bristol","Massachusetts","25005",4235,210,132,965
2020-05-05,"Essex","Massachusetts","25009",9979,527,206,2007
2020-05-05,"Franklin","Massachusetts","25011",275,37,2,38
2020-05-05,"Hampden","Massachusetts","25013",4203,415,89,657
2020-05-05,"Hampshire","Massachusetts","25015",575,47,12,66
2020-05-05,"Middlesex","Massachusetts","25017",15980,1028,223,2563
2020-05-05,"Norfolk","Massachusetts","25021",6466,575,84,899
2020-05-05,"Plymouth","Massachusetts","25023",5736,341,134,992
2020-05-05,"Suffolk","Massachusetts","25025",14173,609,232,2033
2020-05-05,"Worcester","Massachusetts","25027",6597,331,126,1598
2020-05-06,"Barnstable","Massachusetts","25001",997,55,28,155
2020-05-06,"Berkshire","Massachusetts","25003",461,37,4,21
2020-05-06,"Bristol","Massachusetts","25005",4380,223,145,951
2020-05-06,"Essex","Massachusetts","25009",10344,561,365,1964
2020-05-06,"Franklin","Massachusetts","25011",278,38,3,26
2020-05-06,"Hampden","Massachusetts","25013",4321,425,118,623
2020-05-06,"Hampshire","Massachusetts","25015",580,47,5,49
2020-05-06,"Middlesex","Massachusetts","25017",16327,1070,347,2528
2020-05-06,"Norfolk","Massachusetts","25021",6610,596,144,910
2020-05-06,"Plymouth","Massachusetts","25023",5899,357,163,1028
2020-05-06,"Suffolk","Massachusetts","25025",14476,642,303,1937
2020-05-06,"Worcester","Massachusetts","25027",6992,365,395,1692
2020-05-07,"Barnstable","Massachusetts","25001",1021,57,24,161
2020-05-07,"Berkshire","Massachusetts","25003",464,37,3,22
2020-05-07,"Bristol","Massachusetts","25005",4529,232,149,949
2020-05-07,"Essex","Massachusetts","25009",10610,578,266,1937
2020-05-07,"Franklin","Massachusetts","25011",285,39,7,28
2020-05-07,"Hampden","Massachusetts","25013",4441,434,120,664
2020-05-07,"Hampshire","Massachusetts","25015",595,48,15,49
2020-05-07,"Middlesex","Massachusetts","25017",16676,1103,349,2468
2020-05-07,"Norfolk","Massachusetts","25021",6729,608,119,833
2020-05-07,"Plymouth","Massachusetts","25023",6081,364,182,998
2020-05-07,"Suffolk","Massachusetts","25025",14732,663,256,1842
2020-05-07,"Worcester","Massachusetts","25027",7197,385,205,1647
2020-05-08,"Barnstable","Massachusetts","25001",1038,61,17,136
2020-05-08,"Berkshire","Massachusetts","25003",472,37,8,28
2020-05-08,"Bristol","Massachusetts","25005",4670,252,141,878
2020-05-08,"Essex","Massachusetts","25009",10995,601,385,1967
2020-05-08,"Franklin","Massachusetts","25011",289,41,4,29
2020-05-08,"Hampden","Massachusetts","25013",4522,441,81,622
2020-05-08,"Hampshire","Massachusetts","25015",654,48,59,136
2020-05-08,"Middlesex","Massachusetts","25017",17014,1132,338,2407
2020-05-08,"Norfolk","Massachusetts","25021",6801,623,72,736
2020-05-08,"Plymouth","Massachusetts","25023",6194,375,113,935
2020-05-08,"Suffolk","Massachusetts","25025",14944,683,212,1649
2020-05-08,"Worcester","Massachusetts","25027",7410,404,213,1623
2020-05-09,"Barnstable","Massachusetts","25001",1056,66,18,119
2020-05-09,"Berkshire","Massachusetts","25003",472,37,0,24
2020-05-09,"Bristol","Massachusetts","25005",4847,260,177,931
2020-05-09,"Essex","Massachusetts","25009",11211,625,216,1849
2020-05-09,"Franklin","Massachusetts","25011",294,42,5,31
2020-05-09,"Hampden","Massachusetts","25013",4647,445,125,644
2020-05-09,"Hampshire","Massachusetts","25015",659,50,5,110
2020-05-09,"Middlesex","Massachusetts","25017",17307,1169,293,2259
2020-05-09,"Norfolk","Massachusetts","25021",6887,635,86,700
2020-05-09,"Plymouth","Massachusetts","25023",6311,384,117,902
2020-05-09,"Suffolk","Massachusetts","25025",15119,703,175,1513
2020-05-09,"Worcester","Massachusetts","25027",7611,420,201,1482
2020-05-10,"Barnstable","Massachusetts","25001",1068,68,12,122
2020-05-10,"Berkshire","Massachusetts","25003",475,37,3,24
2020-05-10,"Bristol","Massachusetts","25005",4931,266,84,912
2020-05-10,"Essex","Massachusetts","25009",11353,644,142,1811
2020-05-10,"Franklin","Massachusetts","25011",294,42,0,25
2020-05-10,"Hampden","Massachusetts","25013",4714,449,67,648
2020-05-10,"Hampshire","Massachusetts","25015",676,55,17,117
2020-05-10,"Middlesex","Massachusetts","25017",17589,1207,282,2219
2020-05-10,"Norfolk","Massachusetts","25021",6952,650,65,672
2020-05-10,"Plymouth","Massachusetts","25023",6382,393,71,875
2020-05-10,"Suffolk","Massachusetts","25025",15279,718,160,1502
2020-05-10,"Worcester","Massachusetts","25027",7743,444,132,1455
2020-05-11,"Barnstable","Massachusetts","25001",1075,73,7,114
2020-05-11,"Berkshire","Massachusetts","25003",478,37,3,25
2020-05-11,"Bristol","Massachusetts","25005",4999,274,68,896
2020-05-11,"Essex","Massachusetts","25009",11432,669,79,1659
2020-05-11,"Franklin","Massachusetts","25011",296,42,2,23
2020-05-11,"Hampden","Massachusetts","25013",4763,458,49,649
2020-05-11,"Hampshire","Massachusetts","25015",688,57,12,125
2020-05-11,"Middlesex","Massachusetts","25017",17774,1235,185,2017
2020-05-11,"Norfolk","Massachusetts","25021",7004,661,52,622
2020-05-11,"Plymouth","Massachusetts","25023",6457,408,75,855
2020-05-11,"Suffolk","Massachusetts","25025",15356,731,77,1415
2020-05-11,"Worcester","Massachusetts","25027",7818,457,75,1347
2020-05-12,"Barnstable","Massachusetts","25001",1093,73,18,124
2020-05-12,"Berkshire","Massachusetts","25003",485,37,7,28
2020-05-12,"Bristol","Massachusetts","25005",5125,278,126,890
2020-05-12,"Essex","Massachusetts","25009",11572,678,140,1593
2020-05-12,"Franklin","Massachusetts","25011",297,42,1,22
2020-05-12,"Hampden","Massachusetts","25013",4831,464,68,628
2020-05-12,"Hampshire","Massachusetts","25015",702,57,14,127
2020-05-12,"Middlesex","Massachusetts","25017",17953,1244,179,1973
2020-05-12,"Norfolk","Massachusetts","25021",7046,663,42,580
2020-05-12,"Plymouth","Massachusetts","25023",6507,409,50,771
2020-05-12,"Suffolk","Massachusetts","25025",15454,732,98,1281
2020-05-12,"Worcester","Massachusetts","25027",7959,459,141,1362
2020-05-13,"Barnstable","Massachusetts","25001",1111,79,18,114
2020-05-13,"Berkshire","Massachusetts","25003",486,37,1,25
2020-05-13,"Bristol","Massachusetts","25005",5249,288,124,869
2020-05-13,"Essex","Massachusetts","25009",11703,704,131,1359
2020-05-13,"Franklin","Massachusetts","25011",302,43,5,24
2020-05-13,"Hampden","Massachusetts","25013",4889,475,58,568
2020-05-13,"Hampshire","Massachusetts","25015",708,64,6,128
2020-05-13,"Middlesex","Massachusetts","25017",18201,1282,248,1874
2020-05-13,"Norfolk","Massachusetts","25021",7129,676,83,519
2020-05-13,"Plymouth","Massachusetts","25023",6592,424,85,693
2020-05-13,"Suffolk","Massachusetts","25025",15587,749,133,1111
2020-05-13,"Worcester","Massachusetts","25027",8241,489,282,1249
2020-05-14,"Barnstable","Massachusetts","25001",1119,82,8,98
2020-05-14,"Berkshire","Massachusetts","25003",488,37,2,24
2020-05-14,"Bristol","Massachusetts","25005",5440,297,191,911
2020-05-14,"Essex","Massachusetts","25009",11950,725,247,1340
2020-05-14,"Franklin","Massachusetts","25011",302,43,0,17
2020-05-14,"Hampden","Massachusetts","25013",4974,487,85,533
2020-05-14,"Hampshire","Massachusetts","25015",724,66,16,129
2020-05-14,"Middlesex","Massachusetts","25017",18381,1327,180,1705
2020-05-14,"Norfolk","Massachusetts","25021",7258,696,129,529
2020-05-14,"Plymouth","Massachusetts","25023",6774,435,182,693
2020-05-14,"Suffolk","Massachusetts","25025",15881,759,294,1149
2020-05-14,"Worcester","Massachusetts","25027",8555,524,314,1358
2020-05-15,"Barnstable","Massachusetts","25001",1137,86,18,99
2020-05-15,"Berkshire","Massachusetts","25003",491,37,3,19
2020-05-15,"Bristol","Massachusetts","25005",5590,303,150,920
2020-05-15,"Essex","Massachusetts","25009",12131,751,181,1136
2020-05-15,"Franklin","Massachusetts","25011",304,43,2,15
2020-05-15,"Hampden","Massachusetts","25013",5038,494,64,516
2020-05-15,"Hampshire","Massachusetts","25015",738,67,14,84
2020-05-15,"Middlesex","Massachusetts","25017",18683,1347,302,1669
2020-05-15,"Norfolk","Massachusetts","25021",7331,710,73,530
2020-05-15,"Plymouth","Massachusetts","25023",6875,444,101,681
2020-05-15,"Suffolk","Massachusetts","25025",15996,768,115,1052
2020-05-15,"Worcester","Massachusetts","25027",8786,538,231,1376
2020-05-16,"Barnstable","Massachusetts","25001",1147,90,10,91
2020-05-16,"Berkshire","Massachusetts","25003",495,37,4,23
2020-05-16,"Bristol","Massachusetts","25005",5748,313,158,901
2020-05-16,"Essex","Massachusetts","25009",12314,766,183,1103
2020-05-16,"Franklin","Massachusetts","25011",304,44,0,10
2020-05-16,"Hampden","Massachusetts","25013",5133,506,95,486
2020-05-16,"Hampshire","Massachusetts","25015",751,69,13,92
2020-05-16,"Middlesex","Massachusetts","25017",18883,1370,200,1576
2020-05-16,"Norfolk","Massachusetts","25021",7412,719,81,525
2020-05-16,"Plymouth","Massachusetts","25023",6987,455,112,676
2020-05-16,"Suffolk","Massachusetts","25025",16346,778,350,1227
2020-05-16,"Worcester","Massachusetts","25027",9067,554,281,1456
2020-05-17,"Barnstable","Massachusetts","25001",1150,93,3,82
2020-05-17,"Berkshire","Massachusetts","25003",497,37,2,22
2020-05-17,"Bristol","Massachusetts","25005",5870,320,122,939
2020-05-17,"Essex","Massachusetts","25009",12462,776,148,1109
2020-05-17,"Franklin","Massachusetts","25011",308,44,4,14
2020-05-17,"Hampden","Massachusetts","25013",5205,516,72,491
2020-05-17,"Hampshire","Massachusetts","25015",767,72,16,91
2020-05-17,"Middlesex","Massachusetts","25017",19129,1394,246,1540
2020-05-17,"Norfolk","Massachusetts","25021",7474,725,62,522
2020-05-17,"Plymouth","Massachusetts","25023",7064,460,77,682
2020-05-17,"Suffolk","Massachusetts","25025",16479,787,133,1200
2020-05-17,"Worcester","Massachusetts","25027",9252,569,185,1509
2020-05-18,"Barnstable","Massachusetts","25001",1155,95,5,80
2020-05-18,"Berkshire","Massachusetts","25003",497,37,0,19
2020-05-18,"Bristol","Massachusetts","25005",5996,324,126,997
2020-05-18,"Essex","Massachusetts","25009",12587,790,125,1155
2020-05-18,"Franklin","Massachusetts","25011",308,45,0,12
2020-05-18,"Hampden","Massachusetts","25013",5264,517,59,501
2020-05-18,"Hampshire","Massachusetts","25015",774,72,7,86
2020-05-18,"Middlesex","Massachusetts","25017",19345,1412,216,1571
2020-05-18,"Norfolk","Massachusetts","25021",7524,728,50,520
